protocol_id,pass_name,config,seed,epoch,step,batch_size_actual,is_partial,is_first_measured_step,zero_grad_ns,neg_time_ns,positive_tensor_build_ns,forward_ns,backward_ns,optimizer_ns,component_sum_ns,total_step_ns,timing_residual_ns,loss
C1-R1-v1.1,trace,BL,45,2,15,5000,False,False,53390,418346186,1632280,37406158,38505017,1227696,497170727,497173869,3142,0.7352336645126343
C1-R1-v1.1,trace,BL,45,2,16,5000,False,False,53031,420015676,1621364,37599740,38540914,1229383,499060108,499063389,3281,0.7438899874687195
C1-R1-v1.1,trace,BL,45,2,17,5000,False,False,52199,422157606,1630200,37626593,38515861,1229830,501212289,501215367,3078,0.7224623560905457
C1-R1-v1.1,trace,BL,45,2,18,5000,False,False,51874,421721178,1687452,37631829,38484376,1231347,500808056,500811209,3153,0.730243444442749
C1-R1-v1.1,trace,BL,45,2,19,5000,False,False,52740,423141977,1620255,37609618,38538698,1233299,502196587,502199496,2909,0.7393386363983154
C1-R1-v1.1,trace,BL,45,2,20,5000,False,False,54637,421642561,1598030,37595311,38528056,1230416,500649011,500651864,2853,0.7273730635643005
C1-R1-v1.1,trace,BL,45,2,21,5000,False,False,52804,422675739,1606725,37324283,38472105,1235032,501366688,501369678,2990,0.7291489243507385
C1-R1-v1.1,trace,BL,45,2,22,5000,False,False,52346,427657320,1659294,37629811,38515654,1228527,506742952,506745934,2982,0.7363260984420776
C1-R1-v1.1,trace,BL,45,2,23,5000,False,False,53398,420981687,1623926,37556475,38537667,1228024,499981177,499984407,3230,0.7386881709098816
C1-R1-v1.1,trace,BL,45,2,24,5000,False,False,52591,417147572,1610720,37581134,38496899,1230227,496119143,496122033,2890,0.7323083877563477
C1-R1-v1.1,trace,BL,45,2,25,5000,False,False,52874,419013543,1668551,37406327,38526682,1228054,497896031,497898981,2950,0.7323554754257202
C1-R1-v1.1,trace,BL,45,2,26,5000,False,False,52246,419908498,1618407,37620513,38512583,1227496,498939743,498942885,3142,0.7332136631011963
C1-R1-v1.1,trace,BL,45,2,27,5000,False,False,52558,425269844,1633386,37380279,38464470,1229747,504030284,504033182,2898,0.7222517728805542
C1-R1-v1.1,trace,BL,45,2,28,5000,False,False,52596,418719902,1619256,37600831,38506831,1231920,497731336,497734272,2936,0.7228755950927734
C1-R1-v1.1,trace,BL,45,2,29,5000,False,False,51770,418842803,1615267,37608748,38547803,1233599,497899990,497903152,3162,0.7173397541046143
C1-R1-v1.1,trace,BL,45,2,30,5000,False,False,53184,427396704,1615087,37532260,38569801,1227472,506394508,506397542,3034,0.7304695248603821
C1-R1-v1.1,trace,BL,45,2,31,5000,False,False,51985,420738062,1632913,37440328,38533033,1234193,499630514,499633412,2898,0.7127425670623779
C1-R1-v1.1,trace,BL,45,2,32,5000,False,False,52078,413126984,1717487,37646175,38505301,1229905,492277930,492280921,2991,0.72035151720047
C1-R1-v1.1,trace,BL,45,2,33,5000,False,False,52866,418058402,1608954,37400358,38505390,1229615,496855585,496858313,2728,0.713548481464386
C1-R1-v1.1,trace,BL,45,2,34,5000,False,False,51961,424094717,1763277,37341590,38533748,1226195,503011488,503014611,3123,0.7154803276062012
C1-R1-v1.1,trace,BL,45,2,35,5000,False,False,53741,419043364,1616584,37630514,38505877,1230161,498080241,498083466,3225,0.7131184935569763
C1-R1-v1.1,trace,BL,45,2,36,5000,False,False,53717,421787283,1618852,37437157,38520100,1230424,500647533,500650518,2985,0.7042409777641296
C1-R1-v1.1,trace,BL,45,2,37,5000,False,False,51955,422093564,1643197,37606662,38510018,1228313,501133709,501136799,3090,0.6871936917304993
C1-R1-v1.1,trace,BL,45,2,38,5000,False,False,52116,417042670,1646116,37592512,38524285,1226690,496084389,496087557,3168,0.7141528129577637
C1-R1-v1.1,trace,BL,45,2,39,5000,False,False,52891,417577028,1613271,37582190,38473183,1233965,496532528,496535727,3199,0.7056794166564941
C1-R1-v1.1,trace,BL,45,2,40,5000,False,False,57859,417757844,1635629,37613870,38483329,1229569,496778100,496781278,3178,0.6931426525115967
C1-R1-v1.1,trace,BL,45,2,41,5000,False,False,51040,418254048,1633420,37613281,38519848,1231358,497302995,497305796,2801,0.6917571425437927
C1-R1-v1.1,trace,BL,45,2,42,5000,False,False,51603,417496686,1638937,37316718,38528926,1232794,496265664,496268625,2961,0.6961345672607422
C1-R1-v1.1,trace,BL,45,2,43,5000,False,False,52391,416229591,1673314,37589577,38500314,1230509,495275696,495278529,2833,0.6961451768875122
C1-R1-v1.1,trace,BL,45,2,44,5000,False,False,52215,417458701,1577906,37616366,38520914,1231177,496457279,496460203,2924,0.6887273788452148
C1-R1-v1.1,trace,BL,45,2,45,5000,False,False,51948,420160313,1629683,37548386,38493631,1228573,499112534,499115197,2663,0.6931542754173279
C1-R1-v1.1,trace,BL,45,2,46,5000,False,False,52250,426981716,1661075,37838521,38514533,1230169,506278264,506281345,3081,0.6889036893844604
C1-R1-v1.1,trace,BL,45,2,47,5000,False,False,54626,422612272,1671360,37636402,38509082,1227109,501710851,501714129,3278,0.6838310956954956
C1-R1-v1.1,trace,BL,45,2,48,5000,False,False,53415,420084588,1578188,37362548,38529316,1225902,498833957,498836904,2947,0.6911958456039429
C1-R1-v1.1,trace,BL,45,2,49,5000,False,False,51443,422033255,1634819,37583187,38485863,1228723,501017290,501020226,2936,0.6864738464355469
C1-R1-v1.1,trace,BL,45,2,50,5000,False,False,51674,417136189,1604171,37634686,38530897,1229263,496186880,496189798,2918,0.6828421354293823
C1-R1-v1.1,trace,BL,45,2,51,5000,False,False,52927,420107320,1692810,37345869,38533536,1232246,498964708,498967962,3254,0.6745815873146057
C1-R1-v1.1,trace,BL,45,2,52,5000,False,False,52046,420712763,1619965,37420697,38506756,1231170,499543397,499546810,3413,0.6720442175865173
C1-R1-v1.1,trace,BL,45,2,53,2115,True,False,52327,177410881,713577,16018820,17312300,1233090,212740995,212743654,2659,0.6445541381835938
C1-R1-v1.1,trace,BL,45,3,0,5000,False,False,120109,423388904,1627222,37581484,38517182,1228873,502463774,502467209,3435,0.6488198041915894
C1-R1-v1.1,trace,BL,45,3,1,5000,False,False,54048,417237339,1625466,37338299,38516289,1234080,496005521,496008663,3142,0.6539783477783203
C1-R1-v1.1,trace,BL,45,3,2,5000,False,False,52879,411589954,1621696,37350731,38516640,1237023,490368923,490372567,3644,0.6519766449928284
C1-R1-v1.1,trace,BL,45,3,3,5000,False,False,52676,417791988,1684631,37416652,38492231,1233813,496671991,496674900,2909,0.6520986557006836
C1-R1-v1.1,trace,BL,45,3,4,5000,False,False,51799,415051381,1605290,37590230,38512854,1227474,494039028,494041950,2922,0.6542120575904846
C1-R1-v1.1,trace,BL,45,3,5,5000,False,False,52212,417551339,1616263,37629349,38535997,1232007,496617167,496620070,2903,0.655429482460022
C1-R1-v1.1,trace,BL,45,3,6,5000,False,False,53401,419876339,1620718,37567375,38530086,1226971,498874890,498877875,2985,0.6553670763969421
C1-R1-v1.1,trace,BL,45,3,7,5000,False,False,53094,418010625,1705032,37351847,38547956,1229627,496898181,496901162,2981,0.6524720788002014
